structure,position,species,date,size,cleaning,survival,SGR
Tree 092,4_3_4,Acropora formosa,2019/10/01,1,2,100,0.012435
Tree 092,4_3_5,Acropora formosa,2019/10/01,1,2,100,0.005621
Tree 093,1_1_2,Porites cylindrica,2019/10/01,2,2,90,0.001940
Tree 093,1_1_3,Porites cylindrica,2019/10/01,3,2,100,0.003625
Tree 093,1_1_5,Porites cylindrica,2019/10/01,1,2,90,-0.000431
Tree 093,1_2_2,Porites cylindrica,2019/10/01,3,2,100,0.003657
Tree 093,1_2_4,Porites cylindrica,2019/10/01,2,2,100,0.009461
Tree 093,1_2_5,Porites cylindrica,2019/10/01,3,2,60,-0.004757
Tree 093,1_3_1,Porites cylindrica,2019/10/01,1,2,80,0.003563
Tree 093,1_3_2,Porites cylindrica,2019/10/01,3,2,90,0.002127
Tree 093,1_3_3,Porites cylindrica,2019/10/01,2,2,100,0.006856
Tree 093,1_3_5,Porites cylindrica,2019/10/01,3,2,80,-0.001887
Tree 093,2_1_3,Acropora verweyi,2019/10/01,1,2,80,0.006259
Tree 093,2_1_4,Acropora verweyi,2019/10/01,2,2,100,0.006712
Tree 093,2_2_1,Acropora verweyi,2019/10/01,3,2,100,0.005890
Tree 093,2_2_3,Acropora verweyi,2019/10/01,2,2,100,0.005663
Tree 093,2_2_4,Acropora verweyi,2019/10/01,3,2,100,0.006219
Tree 093,2_3_1,Acropora verweyi,2019/10/01,2,2,100,0.012043
Tree 093,2_3_3,Acropora verweyi,2019/10/01,1,2,90,0.023710
Tree 093,2_3_5,Acropora verweyi,2019/10/01,2,2,100,0.021487
Tree 093,3_1_1,Pocillopora verucosa,2019/10/01,3,2,100,-0.001648
Tree 093,3_1_2,Pocillopora verucosa,2019/10/01,2,2,100,0.007295
Tree 093,3_1_3,Pocillopora verucosa,2019/10/01,3,2,100,0.005500
Tree 093,3_1_4,Pocillopora verucosa,2019/10/01,1,2,100,0.014489
Tree 093,3_2_1,Pocillopora verucosa,2019/10/01,2,2,100,0.011554
Tree 093,3_2_2,Pocillopora verucosa,2019/10/01,3,2,100,0.011119
Tree 093,3_2_3,Pocillopora verucosa,2019/10/01,1,2,100,0.012708
Tree 093,3_2_4,Pocillopora verucosa,2019/10/01,1,2,100,0.020391
Tree 093,3_3_1,Pocillopora verucosa,2019/10/01,2,2,100,0.011965
Tree 093,3_3_2,Pocillopora verucosa,2019/10/01,2,2,100,0.010502
Tree 093,3_3_3,Pocillopora verucosa,2019/10/01,3,2,100,0.009814
Tree 093,3_3_5,Pocillopora verucosa,2019/10/01,2,2,100,0.009822
Tree 093,4_1_3,Acropora formosa,2019/10/01,1,2,100,0.010875
Tree 093,4_1_4,Acropora formosa,2019/10/01,3,2,100,0.008764
Tree 093,4_2_1,Acropora formosa,2019/10/01,3,2,100,0.006807
Tree 093,4_2_3,Acropora formosa,2019/10/01,2,2,100,0.020740
Tree 093,4_3_1,Acropora formosa,2019/10/01,2,2,100,0.014668
Tree 093,4_3_5,Acropora formosa,2019/10/01,2,2,100,0.006628
Tree 094,1_1_1,Acropora verweyi,2019/10/01,2,3,100,-0.000254
Tree 094,1_1_2,Acropora verweyi,2019/10/01,3,3,100,0.003330
Tree 094,1_2_1,Acropora verweyi,2019/10/01,3,3,100,0.006821
Tree 094,1_2_2,Acropora verweyi,2019/10/01,2,3,40,-0.007211
Tree 094,1_3_1,Acropora verweyi,2019/10/01,3,3,90,0.010809
Tree 094,1_3_2,Acropora verweyi,2019/10/01,3,3,100,0.002549
Tree 094,1_3_3,Acropora verweyi,2019/10/01,2,3,70,-0.002845
Tree 094,2_1_1,Pocillopora verucosa,2019/10/01,3,3,100,0.007412
Tree 094,2_1_2,Pocillopora verucosa,2019/10/01,2,3,100,-0.005337
Tree 094,2_1_3,Pocillopora verucosa,2019/10/01,3,3,100,0.000236
Tree 094,2_1_4,Pocillopora verucosa,2019/10/01,1,3,90,0.006854
Tree 094,2_1_5,Pocillopora verucosa,2019/10/01,1,3,100,0.017429
Tree 094,2_2_1,Pocillopora verucosa,2019/10/01,2,3,100,0.000644
Tree 094,2_2_2,Pocillopora verucosa,2019/10/01,3,3,100,-0.003630
Tree 094,2_2_3,Pocillopora verucosa,2019/10/01,1,3,100,0.005131
Tree 094,2_2_4,Pocillopora verucosa,2019/10/01,3,3,100,-0.002121
Tree 094,2_2_5,Pocillopora verucosa,2019/10/01,2,3,100,-0.000389
Tree 094,2_3_1,Pocillopora verucosa,2019/10/01,2,3,100,0.002221
Tree 094,2_3_2,Pocillopora verucosa,2019/10/01,1,3,100,0.004198
Tree 094,2_3_3,Pocillopora verucosa,2019/10/01,3,3,100,-0.005601
Tree 094,2_3_4,Pocillopora verucosa,2019/10/01,2,3,100,0.000652
Tree 094,2_3_5,Pocillopora verucosa,2019/10/01,1,3,100,0.019507
Tree 094,3_1_2,Porites cylindrica,2019/10/01,1,3,70,0.000299
Tree 094,3_1_3,Porites cylindrica,2019/10/01,2,3,100,0.001616
Tree 094,3_1_4,Porites cylindrica,2019/10/01,1,3,50,0.014858
Tree 094,3_3_1,Porites cylindrica,2019/10/01,3,3,100,-0.002199
Tree 094,3_3_3,Porites cylindrica,2019/10/01,3,3,60,-0.021968
Tree 094,3_3_4,Porites cylindrica,2019/10/01,3,3,100,0.005737
Tree 094,3_3_5,Porites cylindrica,2019/10/01,1,3,100,0.009974
Tree 094,4_1_2,Acropora formosa,2019/10/01,2,3,100,0.004452
Tree 094,4_1_3,Acropora formosa,2019/10/01,3,3,90,-0.002031
Tree 094,4_1_4,Acropora formosa,2019/10/01,3,3,100,0.006254
Tree 094,4_1_5,Acropora formosa,2019/10/01,3,3,100,0.008996
Tree 094,4_2_1,Acropora formosa,2019/10/01,1,3,30,0.008206
Tree 094,4_2_2,Acropora formosa,2019/10/01,2,3,100,0.007802
Tree 094,4_2_3,Acropora formosa,2019/10/01,2,3,60,0.008283
Tree 094,4_2_4,Acropora formosa,2019/10/01,3,3,100,0.001806
Tree 094,4_2_5,Acropora formosa,2019/10/01,1,3,100,0.006788
Tree 094,4_3_1,Acropora formosa,2019/10/01,2,3,100,0.006907
Tree 094,4_3_2,Acropora formosa,2019/10/01,1,3,100,0.007723
Tree 094,4_3_3,Acropora formosa,2019/10/01,3,3,100,0.005603
Tree 094,4_3_4,Acropora formosa,2019/10/01,1,3,100,0.014399
Tree 094,4_3_5,Acropora formosa,2019/10/01,2,3,100,0.018027
Tree 095,1_1_1,Acropora verweyi,2019/10/01,2,1,100,0.000264
Tree 095,1_1_2,Acropora verweyi,2019/10/01,2,1,100,0.007787
Tree 095,1_1_3,Acropora verweyi,2019/10/01,1,1,100,0.006739
Tree 095,1_1_4,Acropora verweyi,2019/10/01,2,1,100,0.014482
Tree 095,1_1_5,Acropora verweyi,2019/10/01,1,1,100,0.007787
Tree 095,1_2_1,Acropora verweyi,2019/10/01,3,1,100,0.000543
Tree 095,1_2_2,Acropora verweyi,2019/10/01,3,1,100,0.008821
Tree 095,1_2_4,Acropora verweyi,2019/10/01,1,1,60,-0.000070
Tree 095,1_2_5,Acropora verweyi,2019/10/01,3,1,100,0.007862
Tree 095,1_3_1,Acropora verweyi,2019/10/01,2,1,100,0.010638
Tree 095,1_3_2,Acropora verweyi,2019/10/01,1,1,100,0.012030
Tree 095,1_3_3,Acropora verweyi,2019/10/01,2,1,100,0.012338
Tree 095,1_3_4,Acropora verweyi,2019/10/01,3,1,100,0.010227
Tree 095,1_3_5,Acropora verweyi,2019/10/01,1,1,100,0.003090
Tree 095,2_1_2,Porites cylindrica,2019/10/01,2,1,90,0.003569
Tree 095,2_1_4,Porites cylindrica,2019/10/01,3,1,95,0.002298
Tree 095,2_1_5,Porites cylindrica,2019/10/01,2,1,60,0.003527
Tree 095,2_2_1,Porites cylindrica,2019/10/01,1,1,100,0.009297
Tree 095,2_2_3,Porites cylindrica,2019/10/01,2,1,100,0.005406
Tree 095,2_2_4,Porites cylindrica,2019/10/01,3,1,100,0.011845
Tree 095,2_2_5,Porites cylindrica,2019/10/01,1,1,100,0.002681
Tree 095,2_3_2,Porites cylindrica,2019/10/01,2,1,100,0.021638
Tree 095,3_1_1,Acropora formosa,2019/10/01,2,1,100,0.008348
Tree 095,3_1_2,Acropora formosa,2019/10/01,3,1,100,0.018838
Tree 095,3_1_3,Acropora formosa,2019/10/01,1,1,100,0.008133
Tree 095,3_1_4,Acropora formosa,2019/10/01,1,1,100,0.012657
Tree 095,3_1_5,Acropora formosa,2019/10/01,1,1,100,0.006826
Tree 095,3_2_1,Acropora formosa,2019/10/01,2,1,100,0.006627
Tree 095,3_2_2,Acropora formosa,2019/10/01,3,1,90,0.006245
Tree 095,3_2_3,Acropora formosa,2019/10/01,2,1,100,0.011144
Tree 095,3_2_4,Acropora formosa,2019/10/01,3,1,100,0.006118
Tree 095,3_2_5,Acropora formosa,2019/10/01,2,1,100,-0.001488
Tree 095,3_3_1,Acropora formosa,2019/10/01,3,1,100,0.004242
Tree 095,3_3_2,Acropora formosa,2019/10/01,3,1,100,0.004610
Tree 095,3_3_3,Acropora formosa,2019/10/01,1,1,100,0.006968
Tree 095,3_3_4,Acropora formosa,2019/10/01,2,1,100,0.012737
Tree 095,3_3_5,Acropora formosa,2019/10/01,1,1,100,0.000999
Tree 095,4_1_2,Pocillopora verucosa,2019/10/01,1,1,100,0.025816
Tree 095,4_1_3,Pocillopora verucosa,2019/10/01,1,1,100,0.023517
Tree 095,4_1_4,Pocillopora verucosa,2019/10/01,2,1,100,0.009036
Tree 095,4_2_1,Pocillopora verucosa,2019/10/01,1,1,100,0.014310
Tree 095,4_2_2,Pocillopora verucosa,2019/10/01,2,1,100,0.007801
Tree 095,4_2_4,Pocillopora verucosa,2019/10/01,1,1,100,0.010714
Tree 095,4_2_5,Pocillopora verucosa,2019/10/01,2,1,100,0.015901
Tree 095,4_3_1,Pocillopora verucosa,2019/10/01,2,1,100,0.015968
Tree 095,4_3_2,Pocillopora verucosa,2019/10/01,3,1,100,0.009897
Tree 095,4_3_3,Pocillopora verucosa,2019/10/01,3,1,100,0.009858
Tree 095,4_3_4,Pocillopora verucosa,2019/10/01,2,1,100,0.003838
Tree 097,1_1_1,Pocillopora verucosa,2019/10/01,3,4,95,-0.002643
Tree 097,1_1_2,Pocillopora verucosa,2019/10/01,1,4,80,0.004974
Tree 097,1_1_3,Pocillopora verucosa,2019/10/01,3,4,80,0.003485
Tree 097,1_1_4,Pocillopora verucosa,2019/10/01,1,4,100,-0.003510
Tree 097,1_1_5,Pocillopora verucosa,2019/10/01,3,4,100,0.004600
Tree 097,1_2_1,Pocillopora verucosa,2019/10/01,2,4,100,0.016778
Tree 097,1_2_2,Pocillopora verucosa,2019/10/01,2,4,90,0.011538
Tree 097,1_2_3,Pocillopora verucosa,2019/10/01,1,4,100,0.020227
Tree 097,1_2_4,Pocillopora verucosa,2019/10/01,2,4,100,0.013412
Tree 097,1_2_5,Pocillopora verucosa,2019/10/01,1,4,100,0.012400
Tree 097,1_3_2,Pocillopora verucosa,2019/10/01,1,4,20,-0.011399
Tree 097,1_3_3,Pocillopora verucosa,2019/10/01,2,4,90,0.007835
Tree 097,2_1_1,Acropora verweyi,2019/10/01,1,4,90,0.001092
Tree 097,2_1_2,Acropora verweyi,2019/10/01,2,4,70,-0.001766
Tree 097,2_1_5,Acropora verweyi,2019/10/01,3,4,100,0.005662
Tree 097,2_2_1,Acropora verweyi,2019/10/01,1,4,100,0.010498
Tree 097,2_2_2,Acropora verweyi,2019/10/01,3,4,60,0.016836
Tree 097,2_2_3,Acropora verweyi,2019/10/01,3,4,70,0.011248
Tree 097,2_2_4,Acropora verweyi,2019/10/01,2,4,80,0.007735
Tree 097,2_2_5,Acropora verweyi,2019/10/01,1,4,10,-0.000973
Tree 097,2_3_1,Acropora verweyi,2019/10/01,2,4,95,0.009215
Tree 097,2_3_2,Acropora verweyi,2019/10/01,3,4,100,0.008236
Tree 097,2_3_3,Acropora verweyi,2019/10/01,2,4,70,0.003026
Tree 097,2_3_4,Acropora verweyi,2019/10/01,1,4,100,0.011646
Tree 097,2_3_5,Acropora verweyi,2019/10/01,2,4,100,0.014742
Tree 097,3_1_1,Porites cylindrica,2019/10/01,3,4,80,0.004586
Tree 097,3_2_1,Porites cylindrica,2019/10/01,2,4,90,0.011031
Tree 097,3_2_4,Porites cylindrica,2019/10/01,3,4,90,0.008993
Tree 097,3_3_1,Porites cylindrica,2019/10/01,2,4,100,0.009758
Tree 097,3_3_2,Porites cylindrica,2019/10/01,3,4,100,0.004400
Tree 097,3_3_3,Porites cylindrica,2019/10/01,2,4,50,0.002578
Tree 097,4_1_1,Acropora formosa,2019/10/01,3,4,100,0.003574
Tree 097,4_1_2,Acropora formosa,2019/10/01,1,4,90,0.014072
Tree 097,4_1_3,Acropora formosa,2019/10/01,2,4,100,0.012056
Tree 097,4_1_4,Acropora formosa,2019/10/01,3,4,100,0.000205
Tree 097,4_1_5,Acropora formosa,2019/10/01,3,4,100,0.004292
Tree 097,4_2_1,Acropora formosa,2019/10/01,3,4,90,0.012361
Tree 097,4_2_2,Acropora formosa,2019/10/01,2,4,70,0.006001
Tree 097,4_2_5,Acropora formosa,2019/10/01,3,4,100,0.002812
Tree 097,4_3_3,Acropora formosa,2019/10/01,1,4,100,0.023891
Tree 097,4_3_4,Acropora formosa,2019/10/01,2,4,100,0.015358
Tree 098,1_1_1,Porites cylindrica,2019/10/01,3,3,80,0.000964
Tree 098,1_2_4,Porites cylindrica,2019/10/01,2,3,100,0.014905
Tree 098,1_2_5,Porites cylindrica,2019/10/01,1,3,80,-0.001408
Tree 098,1_3_3,Porites cylindrica,2019/10/01,1,3,100,-0.001043
Tree 098,1_3_4,Porites cylindrica,2019/10/01,2,3,100,-0.007419
Tree 098,2_1_1,Acropora formosa,2019/10/01,3,3,100,0.007132
Tree 098,2_1_2,Acropora formosa,2019/10/01,1,3,100,0.009383
Tree 098,2_2_1,Acropora formosa,2019/10/01,3,3,100,-0.002678
Tree 098,2_2_2,Acropora formosa,2019/10/01,2,3,100,0.001228
Tree 098,2_3_1,Acropora formosa,2019/10/01,1,3,60,0.007339
Tree 098,2_3_2,Acropora formosa,2019/10/01,2,3,100,0.001597
Tree 098,2_3_3,Acropora formosa,2019/10/01,1,3,70,0.003990
Tree 098,2_3_4,Acropora formosa,2019/10/01,2,3,90,-0.000058
Tree 098,2_3_5,Acropora formosa,2019/10/01,3,3,100,0.003499
Tree 098,3_1_1,Pocillopora verucosa,2019/10/01,1,3,100,0.013781
Tree 098,3_2_2,Pocillopora verucosa,2019/10/01,2,3,100,0.003656
Tree 098,3_2_3,Pocillopora verucosa,2019/10/01,1,3,100,0.016869
Tree 098,3_2_4,Pocillopora verucosa,2019/10/01,1,3,100,0.012087
Tree 098,3_2_5,Pocillopora verucosa,2019/10/01,2,3,100,0.009061
Tree 098,3_3_1,Pocillopora verucosa,2019/10/01,1,3,90,0.005755
Tree 098,3_3_3,Pocillopora verucosa,2019/10/01,1,3,100,0.013369
Tree 098,4_1_3,Acropora verweyi,2019/10/01,3,3,100,0.006094
Tree 098,4_1_4,Acropora verweyi,2019/10/01,1,3,90,-0.004767
Tree 098,4_1_5,Acropora verweyi,2019/10/01,2,3,90,0.010470
Tree 098,4_2_2,Acropora verweyi,2019/10/01,2,3,80,-0.001791
Tree 098,4_2_3,Acropora verweyi,2019/10/01,3,3,100,-0.000803
Tree 098,4_2_4,Acropora verweyi,2019/10/01,3,3,100,0.005507
Tree 098,4_3_1,Acropora verweyi,2019/10/01,2,3,100,0.003716
Tree 098,4_3_2,Acropora verweyi,2019/10/01,3,3,100,0.001022
Tree 098,4_3_3,Acropora verweyi,2019/10/01,3,3,50,-0.005765
Tree 098,4_3_4,Acropora verweyi,2019/10/01,1,3,40,0.006674
Tree 098,4_3_5,Acropora verweyi,2019/10/01,1,3,50,0.009614
